sample_index,pid,split,dataset_file_path,image_path,raw_path,original_width,original_height
371,1446,train,HoGuom_01/01447_2.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01447_2.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00371_pid1446_HoGuom_01_01447_2.raw,219,586
372,1541,train,DHHN_HVBCVT_00/01542_00001860.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01542_00001860.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00372_pid1541_DHHN_HVBCVT_00_01542_00001860.raw,93,226
373,642,train,HoGuom_00/00643_00007840.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00643_00007840.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00373_pid642_HoGuom_00_00643_00007840.raw,129,409
374,1514,train,DHHN_HVBCVT_00/01515_00002670.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01515_00002670.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00374_pid1514_DHHN_HVBCVT_00_01515_00002670.raw,268,907
375,1826,train,DHHN_HVBCVT_00/01827_00025305.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01827_00025305.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00375_pid1826_DHHN_HVBCVT_00_01827_00025305.raw,130,346
376,1614,train,DHHN_HVBCVT_00/01615_00019935.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01615_00019935.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00376_pid1614_DHHN_HVBCVT_00_01615_00019935.raw,94,297
377,1196,train,HoGuom_01/01197_00002190.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01197_00002190.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00377_pid1196_HoGuom_01_01197_00002190.raw,106,301
378,1539,train,DHHN_HVBCVT_00/01540_00004620.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01540_00004620.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00378_pid1539_DHHN_HVBCVT_00_01540_00004620.raw,64,108
379,465,train,HoGuom_00/00466_00016385.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00466_00016385.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00379_pid465_HoGuom_00_00466_00016385.raw,215,589
380,1813,train,DHHN_HVBCVT_00/01814_00013995.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01814_00013995.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00380_pid1813_DHHN_HVBCVT_00_01814_00013995.raw,150,360
381,1840,train,HoGuom_00/01841_00011250.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/01841_00011250.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00381_pid1840_HoGuom_00_01841_00011250.raw,86,275
382,258,train,HoGuom_00/00259_00008455.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00259_00008455.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00382_pid258_HoGuom_00_00259_00008455.raw,80,174
383,786,train,HoGuom_01/00787_00001155.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00787_00001155.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00383_pid786_HoGuom_01_00787_00001155.raw,121,286
384,1848,train,HoGuom_01/01000_00000960.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01000_00000960.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00384_pid1848_HoGuom_01_01000_00000960.raw,142,394
385,1259,train,HoGuom_01/01260_00007605.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01260_00007605.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00385_pid1259_HoGuom_01_01260_00007605.raw,144,262
386,895,train,HoGuom_01/00896_00014130.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00896_00014130.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00386_pid895_HoGuom_01_00896_00014130.raw,146,288
387,28,train,TEST_DATA/Person29.2/output_12.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/TEST_DATA/Person29.2/output_12.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00387_pid28_TEST_DATA_Person29.2_output_12.raw,139,333
388,1289,train,HoGuom_01/01290_00008805.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01290_00008805.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00388_pid1289_HoGuom_01_01290_00008805.raw,310,644
389,1996,train,TamChuc_01/01997_2.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/TamChuc_01/01997_2.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00389_pid1996_TamChuc_01_01997_2.raw,110,369
390,721,train,HoGuom_00/00722_00011700.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00722_00011700.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00390_pid721_HoGuom_00_00722_00011700.raw,74,113
391,1148,train,HoGuom_01/01149_00000015.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01149_00000015.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00391_pid1148_HoGuom_01_01149_00000015.raw,123,310
392,405,train,HoGuom_00/00406_00013850.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00406_00013850.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00392_pid405_HoGuom_00_00406_00013850.raw,167,486
393,45,train,TEST_DATA/Person46.2/output_2.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/TEST_DATA/Person46.2/output_2.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00393_pid45_TEST_DATA_Person46.2_output_2.raw,81,209
394,1573,train,DHHN_HVBCVT_00/01574_00004395.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01574_00004395.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00394_pid1573_DHHN_HVBCVT_00_01574_00004395.raw,80,230
395,820,train,HoGuom_01/00821_00004560.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00821_00004560.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00395_pid820_HoGuom_01_00821_00004560.raw,120,332
396,57,train,TRAINNING_DATA/Person58/output_9.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/TRAINNING_DATA/Person58/output_9.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00396_pid57_TRAINNING_DATA_Person58_output_9.raw,137,311
397,0,train,TRAINNING_DATA/Person1/output_6.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/TRAINNING_DATA/Person1/output_6.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00397_pid0_TRAINNING_DATA_Person1_output_6.raw,121,356
398,790,train,HoGuom_01/00791_00001845.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00791_00001845.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00398_pid790_HoGuom_01_00791_00001845.raw,76,182
399,1173,train,HoGuom_01/01174_00000825.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01174_00000825.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00399_pid1173_HoGuom_01_01174_00000825.raw,82,208
400,1924,train,DHGTVT_00/01925_00010210.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHGTVT_00/01925_00010210.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00400_pid1924_DHGTVT_00_01925_00010210.raw,82,221
401,623,train,HoGuom_00/00624_00007340.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00624_00007340.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00401_pid623_HoGuom_00_00624_00007340.raw,122,267
402,856,train,HoGuom_01/00857_00010410.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00857_00010410.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00402_pid856_HoGuom_01_00857_00010410.raw,126,345
403,53,train,TEST_DATA/Person54.2/output_6.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/TEST_DATA/Person54.2/output_6.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00403_pid53_TEST_DATA_Person54.2_output_6.raw,77,261
404,399,train,HoGuom_00/00400_00013555.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00400_00013555.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00404_pid399_HoGuom_00_00400_00013555.raw,86,232
405,248,train,HoGuom_00/00249_00007850.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00249_00007850.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00405_pid248_HoGuom_00_00249_00007850.raw,85,214
406,720,train,HoGuom_00/00721_00011295.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00721_00011295.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00406_pid720_HoGuom_00_00721_00011295.raw,107,279
407,866,train,HoGuom_01/00867_00010770.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00867_00010770.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00407_pid866_HoGuom_01_00867_00010770.raw,131,272
408,1813,train,DHHN_HVBCVT_00/01814_00013860.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01814_00013860.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00408_pid1813_DHHN_HVBCVT_00_01814_00013860.raw,72,207
409,761,train,HoGuom_00/00762_00012985.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00762_00012985.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00409_pid761_HoGuom_00_00762_00012985.raw,99,214
410,1445,train,HoGuom_01/01446_2.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01446_2.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00410_pid1445_HoGuom_01_01446_2.raw,159,434
411,334,train,HoGuom_00/00335_00010785.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00335_00010785.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00411_pid334_HoGuom_00_00335_00010785.raw,111,235
412,887,train,HoGuom_01/00888_00013710.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00888_00013710.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00412_pid887_HoGuom_01_00888_00013710.raw,103,332
413,1482,train,HoGuom_01/01483_2.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01483_2.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00413_pid1482_HoGuom_01_01483_2.raw,188,458
414,914,train,HoGuom_01/00915_00005340.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00915_00005340.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00414_pid914_HoGuom_01_00915_00005340.raw,183,533
415,1744,train,DHHN_HVBCVT_00/01745_00015540.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01745_00015540.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00415_pid1744_DHHN_HVBCVT_00_01745_00015540.raw,66,195
416,157,train,HoGuom_00/00158_00003620.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00158_00003620.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00416_pid157_HoGuom_00_00158_00003620.raw,189,662
417,1718,train,DHHN_HVBCVT_00/01719_00010755.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01719_00010755.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00417_pid1718_DHHN_HVBCVT_00_01719_00010755.raw,116,283
418,1072,train,HoGuom_01/01073_00002040.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01073_00002040.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00418_pid1072_HoGuom_01_01073_00002040.raw,231,579
419,1943,train,DHGTVT_00/01944_00011200.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHGTVT_00/01944_00011200.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00419_pid1943_DHGTVT_00_01944_00011200.raw,82,234
420,940,train,HoGuom_01/00941_00000270.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00941_00000270.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00420_pid940_HoGuom_01_00941_00000270.raw,91,229
421,1111,train,HoGuom_01/01112_00001365.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01112_00001365.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00421_pid1111_HoGuom_01_01112_00001365.raw,263,699
422,207,train,HoGuom_00/00208_00005665.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00208_00005665.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00422_pid207_HoGuom_00_00208_00005665.raw,177,588
423,431,train,HoGuom_00/00432_00014770.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00432_00014770.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00423_pid431_HoGuom_00_00432_00014770.raw,94,211
424,1180,train,HoGuom_01/01181_00002100.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01181_00002100.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00424_pid1180_HoGuom_01_01181_00002100.raw,197,438
425,31,train,TEST_DATA/Person32.2/output_2.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/TEST_DATA/Person32.2/output_2.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00425_pid31_TEST_DATA_Person32.2_output_2.raw,72,221
426,1914,train,DHGTVT_00/01915_00008670.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHGTVT_00/01915_00008670.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00426_pid1914_DHGTVT_00_01915_00008670.raw,115,255
427,1429,train,HoGuom_01/01430_2.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01430_2.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00427_pid1429_HoGuom_01_01430_2.raw,92,289
428,259,train,HoGuom_00/00260_00008735.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00260_00008735.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00428_pid259_HoGuom_00_00260_00008735.raw,166,465
429,1800,train,DHHN_HVBCVT_00/01801_00018010.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01801_00018010.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00429_pid1800_DHHN_HVBCVT_00_01801_00018010.raw,294,848
430,1609,train,DHHN_HVBCVT_00/01610_00019935.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01610_00019935.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00430_pid1609_DHHN_HVBCVT_00_01610_00019935.raw,124,319
431,1069,train,HoGuom_01/01070_00002115.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01070_00002115.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00431_pid1069_HoGuom_01_01070_00002115.raw,221,590
432,1751,train,DHHN_HVBCVT_00/01752_00014130.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01752_00014130.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00432_pid1751_DHHN_HVBCVT_00_01752_00014130.raw,150,362
433,1194,train,HoGuom_01/01195_00002550.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01195_00002550.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00433_pid1194_HoGuom_01_01195_00002550.raw,97,202
434,564,train,HoGuom_00/00565_00004780.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00565_00004780.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00434_pid564_HoGuom_00_00565_00004780.raw,102,260
435,3,train,TEST_DATA/Person4.2/output_9.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/TEST_DATA/Person4.2/output_9.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00435_pid3_TEST_DATA_Person4.2_output_9.raw,117,278
436,492,train,HoGuom_00/00493_00018240.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00493_00018240.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00436_pid492_HoGuom_00_00493_00018240.raw,66,181
437,309,train,HoGuom_00/00310_00010170.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00310_00010170.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00437_pid309_HoGuom_00_00310_00010170.raw,137,280
438,1252,train,HoGuom_01/01253_00004395.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01253_00004395.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00438_pid1252_HoGuom_01_01253_00004395.raw,139,334
439,1064,train,HoGuom_01/01065_00001515.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01065_00001515.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00439_pid1064_HoGuom_01_01065_00001515.raw,233,603
440,1698,train,DHHN_HVBCVT_00/01699_00006390.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01699_00006390.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00440_pid1698_DHHN_HVBCVT_00_01699_00006390.raw,103,264
441,884,train,HoGuom_01/00885_00013470.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00885_00013470.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00441_pid884_HoGuom_01_00885_00013470.raw,100,217
442,602,train,HoGuom_00/00603_00006610.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00603_00006610.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00442_pid602_HoGuom_00_00603_00006610.raw,212,623
443,1550,train,DHHN_HVBCVT_00/01551_00000075.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01551_00000075.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00443_pid1550_DHHN_HVBCVT_00_01551_00000075.raw,68,169
444,1110,train,HoGuom_01/01111_00001470.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01111_00001470.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00444_pid1110_HoGuom_01_01111_00001470.raw,289,883
445,1450,train,HoGuom_01/01451_2.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01451_2.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00445_pid1450_HoGuom_01_01451_2.raw,313,684
446,1154,train,HoGuom_01/01155_00001980.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01155_00001980.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00446_pid1154_HoGuom_01_01155_00001980.raw,86,213
447,1715,train,DHHN_HVBCVT_00/01716_00009630.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/DHHN_HVBCVT_00/01716_00009630.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00447_pid1715_DHHN_HVBCVT_00_01716_00009630.raw,189,477
448,421,train,HoGuom_00/00422_00014460.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00422_00014460.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00448_pid421_HoGuom_00_00422_00014460.raw,166,416
449,1195,train,HoGuom_01/01196_00002265.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01196_00002265.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00449_pid1195_HoGuom_01_01196_00002265.raw,179,475
450,518,train,HoGuom_00/00519_00002405.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00519_00002405.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00450_pid518_HoGuom_00_00519_00002405.raw,317,563
451,642,train,HoGuom_00/00643_00007760.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00643_00007760.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00451_pid642_HoGuom_00_00643_00007760.raw,72,244
452,265,train,HoGuom_00/00266_00008360.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00266_00008360.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00452_pid265_HoGuom_00_00266_00008360.raw,108,321
453,1241,train,HoGuom_01/01242_00004620.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01242_00004620.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00453_pid1241_HoGuom_01_01242_00004620.raw,72,219
454,1317,train,HoGuom_01/01318_00008355.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/01318_00008355.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00454_pid1317_HoGuom_01_01318_00008355.raw,154,386
455,780,train,HoGuom_01/00781_00000975.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00781_00000975.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00455_pid780_HoGuom_01_00781_00000975.raw,82,222
456,924,train,HoGuom_01/00925_00002955.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_01/00925_00002955.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00456_pid924_HoGuom_01_00925_00002955.raw,111,303
457,414,train,HoGuom_00/00415_00014200.jpg,/mnt/data/user_data/lampt/PS/code/VN3K/imgs/HoGuom_00/00415_00014200.jpg,/mnt/data/user_data/lampt/PS/code/artifacts/deployment/qnn_inputs/vn3k_train_all_4302/raw/00457_pid414_HoGuom_00_00415_00014200.raw,72,180
