sample_index,pid,split,dataset_file_path,image_path,raw_path,original_width,original_height
263,1820,train,DHHN_HVBCVT_00/01821_00019455.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01821_00019455.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00263_pid1820_DHHN_HVBCVT_00_01821_00019455.raw,84,231
264,110,train,HoGuom_00/00111_00001845.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00111_00001845.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00264_pid110_HoGuom_00_00111_00001845.raw,73,177
265,1165,train,HoGuom_01/01166_00000645.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01166_00000645.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00265_pid1165_HoGuom_01_01166_00000645.raw,151,472
266,468,train,HoGuom_00/00469_00016355.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00469_00016355.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00266_pid468_HoGuom_00_00469_00016355.raw,177,569
267,1657,train,DHHN_HVBCVT_00/01658_00043530.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01658_00043530.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00267_pid1657_DHHN_HVBCVT_00_01658_00043530.raw,66,161
268,1712,train,DHHN_HVBCVT_00/01713_00009075.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01713_00009075.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00268_pid1712_DHHN_HVBCVT_00_01713_00009075.raw,133,343
269,1305,train,HoGuom_01/01306_00005010.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01306_00005010.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00269_pid1305_HoGuom_01_01306_00005010.raw,65,138
270,1420,train,HoGuom_01/01421_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01421_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00270_pid1420_HoGuom_01_01421_1.raw,130,289
271,1374,train,HoGuom_01/01375_00007560.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01375_00007560.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00271_pid1374_HoGuom_01_01375_00007560.raw,153,391
272,1028,train,HoGuom_01/01029_00000015.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01029_00000015.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00272_pid1028_HoGuom_01_01029_00000015.raw,71,186
273,1325,train,HoGuom_01/01326_00005325.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01326_00005325.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00273_pid1325_HoGuom_01_01326_00005325.raw,239,638
274,129,train,HoGuom_00/00130_00002565.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00130_00002565.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00274_pid129_HoGuom_00_00130_00002565.raw,93,297
275,809,train,HoGuom_01/00810_00002595.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00810_00002595.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00275_pid809_HoGuom_01_00810_00002595.raw,66,174
276,56,train,TRAINNING_DATA/Person57/output_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/TRAINNING_DATA/Person57/output_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00276_pid56_TRAINNING_DATA_Person57_output_2.raw,85,266
277,76,train,HoGuom_00/00077_00000240.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00077_00000240.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00277_pid76_HoGuom_00_00077_00000240.raw,87,227
278,399,train,HoGuom_00/00400_00013670.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00400_00013670.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00278_pid399_HoGuom_00_00400_00013670.raw,126,492
279,505,train,HoGuom_00/00506_00001155.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00506_00001155.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00279_pid505_HoGuom_00_00506_00001155.raw,222,594
280,1987,train,DHGTVT_00/01988_00031600.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHGTVT_00/01988_00031600.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00280_pid1987_DHGTVT_00_01988_00031600.raw,101,252
281,1065,train,HoGuom_01/01066_00000945.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01066_00000945.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00281_pid1065_HoGuom_01_01066_00000945.raw,99,346
282,1402,train,HoGuom_01/01403_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01403_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00282_pid1402_HoGuom_01_01403_1.raw,146,451
283,1050,train,HoGuom_01/01051_00002400.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01051_00002400.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00283_pid1050_HoGuom_01_01051_00002400.raw,114,328
284,1298,train,HoGuom_01/01299_00004095.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01299_00004095.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00284_pid1298_HoGuom_01_01299_00004095.raw,189,551
285,1562,train,DHHN_HVBCVT_00/01563_00004875.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01563_00004875.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00285_pid1562_DHHN_HVBCVT_00_01563_00004875.raw,65,157
286,752,train,HoGuom_00/00753_00012540.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00753_00012540.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00286_pid752_HoGuom_00_00753_00012540.raw,146,489
287,1398,train,HoGuom_01/01399_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01399_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00287_pid1398_HoGuom_01_01399_1.raw,108,227
288,632,train,HoGuom_00/00633_00007420.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00633_00007420.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00288_pid632_HoGuom_00_00633_00007420.raw,255,554
289,112,train,HoGuom_00/00113_00001955.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00113_00001955.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00289_pid112_HoGuom_00_00113_00001955.raw,92,254
290,1895,train,DHGTVT_00/01896_00005390.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHGTVT_00/01896_00005390.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00290_pid1895_DHGTVT_00_01896_00005390.raw,83,182
291,1404,train,HoGuom_01/01405_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01405_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00291_pid1404_HoGuom_01_01405_1.raw,130,405
292,117,train,HoGuom_00/00118_00002135.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00118_00002135.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00292_pid117_HoGuom_00_00118_00002135.raw,129,259
293,980,train,HoGuom_01/00981_00006210.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00981_00006210.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00293_pid980_HoGuom_01_00981_00006210.raw,72,150
294,467,train,HoGuom_00/00468_00016395.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00468_00016395.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00294_pid467_HoGuom_00_00468_00016395.raw,295,624
295,801,train,HoGuom_01/00802_00002220.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00802_00002220.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00295_pid801_HoGuom_01_00802_00002220.raw,77,179
296,1318,train,HoGuom_01/01319_00005205.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01319_00005205.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00296_pid1318_HoGuom_01_01319_00005205.raw,82,241
297,979,train,HoGuom_01/00980_00006330.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00980_00006330.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00297_pid979_HoGuom_01_00980_00006330.raw,89,227
298,39,train,TEST_DATA/Person40.2/output_6.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/TEST_DATA/Person40.2/output_6.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00298_pid39_TEST_DATA_Person40.2_output_6.raw,120,287
299,33,train,TRAINNING_DATA/Person34/output_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/TRAINNING_DATA/Person34/output_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00299_pid33_TRAINNING_DATA_Person34_output_2.raw,134,284
300,1491,train,HoGuom_01/01492_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01492_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00300_pid1491_HoGuom_01_01492_2.raw,116,292
301,101,train,HoGuom_00/00102_00002100.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00102_00002100.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00301_pid101_HoGuom_00_00102_00002100.raw,96,257
302,910,train,HoGuom_01/00911_00003870.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00911_00003870.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00302_pid910_HoGuom_01_00911_00003870.raw,127,313
303,1463,train,HoGuom_01/01464_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01464_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00303_pid1463_HoGuom_01_01464_2.raw,203,595
304,1589,train,DHHN_HVBCVT_00/01590_00012225.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01590_00012225.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00304_pid1589_DHHN_HVBCVT_00_01590_00012225.raw,152,357
305,1640,train,DHHN_HVBCVT_00/01641_00036045.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01641_00036045.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00305_pid1640_DHHN_HVBCVT_00_01641_00036045.raw,69,170
306,283,train,HoGuom_00/00284_00008870.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00284_00008870.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00306_pid283_HoGuom_00_00284_00008870.raw,129,394
307,1564,train,DHHN_HVBCVT_00/01565_00001500.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01565_00001500.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00307_pid1564_DHHN_HVBCVT_00_01565_00001500.raw,119,338
308,1282,train,HoGuom_01/01283_00005175.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01283_00005175.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00308_pid1282_HoGuom_01_01283_00005175.raw,223,300
309,1603,train,DHHN_HVBCVT_00/01604_00020490.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01604_00020490.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00309_pid1603_DHHN_HVBCVT_00_01604_00020490.raw,117,300
310,950,train,HoGuom_01/00951_00003390.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00951_00003390.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00310_pid950_HoGuom_01_00951_00003390.raw,73,195
311,135,train,HoGuom_00/00136_00002580.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00136_00002580.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00311_pid135_HoGuom_00_00136_00002580.raw,81,294
312,1908,train,DHGTVT_00/01909_00007990.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHGTVT_00/01909_00007990.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00312_pid1908_DHGTVT_00_01909_00007990.raw,72,234
313,933,train,HoGuom_01/00934_00000075.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00934_00000075.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00313_pid933_HoGuom_01_00934_00000075.raw,114,286
314,7,train,TRAINNING_DATA/Person8/output_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/TRAINNING_DATA/Person8/output_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00314_pid7_TRAINNING_DATA_Person8_output_2.raw,124,264
315,415,train,HoGuom_00/00416_00014335.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00416_00014335.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00315_pid415_HoGuom_00_00416_00014335.raw,90,277
316,1044,train,HoGuom_01/01045_00001155.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01045_00001155.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00316_pid1044_HoGuom_01_01045_00001155.raw,127,302
317,1554,train,DHHN_HVBCVT_00/01555_00001965.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01555_00001965.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00317_pid1554_DHHN_HVBCVT_00_01555_00001965.raw,80,187
318,1439,train,HoGuom_01/01440_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01440_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00318_pid1439_HoGuom_01_01440_1.raw,134,321
319,395,train,HoGuom_00/00396_00013415.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00396_00013415.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00319_pid395_HoGuom_00_00396_00013415.raw,301,557
320,1759,train,DHHN_HVBCVT_00/01760_00000900.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01760_00000900.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00320_pid1759_DHHN_HVBCVT_00_01760_00000900.raw,86,253
321,1869,train,DHGTVT_00/01870_00003490.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHGTVT_00/01870_00003490.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00321_pid1869_DHGTVT_00_01870_00003490.raw,89,239
322,90,train,HoGuom_00/00091_00000875.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00091_00000875.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00322_pid90_HoGuom_00_00091_00000875.raw,156,445
323,1896,train,DHGTVT_00/01897_00005970.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHGTVT_00/01897_00005970.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00323_pid1896_DHGTVT_00_01897_00005970.raw,116,290
324,745,train,HoGuom_00/00746_00012435.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00746_00012435.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00324_pid745_HoGuom_00_00746_00012435.raw,68,203
325,942,train,HoGuom_01/00943_00000405.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00943_00000405.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00325_pid942_HoGuom_01_00943_00000405.raw,82,194
326,179,train,HoGuom_00/00180_00004480.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00180_00004480.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00326_pid179_HoGuom_00_00180_00004480.raw,79,225
327,903,train,HoGuom_01/00904_00001350.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00904_00001350.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00327_pid903_HoGuom_01_00904_00001350.raw,118,304
328,698,train,HoGuom_00/00699_00010330.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00699_00010330.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00328_pid698_HoGuom_00_00699_00010330.raw,90,301
329,567,train,HoGuom_00/00568_00005120.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00568_00005120.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00329_pid567_HoGuom_00_00568_00005120.raw,72,181
330,689,train,HoGuom_00/00690_00009945.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00690_00009945.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00330_pid689_HoGuom_00_00690_00009945.raw,143,392
331,1129,train,HoGuom_01/01130_00000255.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01130_00000255.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00331_pid1129_HoGuom_01_01130_00000255.raw,147,422
332,920,train,HoGuom_01/00921_00010305.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/00921_00010305.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00332_pid920_HoGuom_01_00921_00010305.raw,100,264
333,1608,train,DHHN_HVBCVT_00/01609_00019050.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01609_00019050.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00333_pid1608_DHHN_HVBCVT_00_01609_00019050.raw,66,116
334,657,train,HoGuom_00/00658_00008270.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00658_00008270.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00334_pid657_HoGuom_00_00658_00008270.raw,136,362
335,1586,train,DHHN_HVBCVT_00/01587_00012315.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01587_00012315.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00335_pid1586_DHHN_HVBCVT_00_01587_00012315.raw,84,210
336,1245,train,HoGuom_01/01246_00004170.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01246_00004170.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00336_pid1245_HoGuom_01_01246_00004170.raw,163,435
337,333,train,HoGuom_00/00334_00010700.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00334_00010700.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00337_pid333_HoGuom_00_00334_00010700.raw,211,555
338,1007,train,HoGuom_01/01008_00000480.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_01/01008_00000480.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00338_pid1007_HoGuom_01_01008_00000480.raw,71,188
339,1730,train,DHHN_HVBCVT_00/01731_00009345.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/DHHN_HVBCVT_00/01731_00009345.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00339_pid1730_DHHN_HVBCVT_00_01731_00009345.raw,64,161
340,221,train,HoGuom_00/00222_00006275.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00222_00006275.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00340_pid221_HoGuom_00_00222_00006275.raw,170,448
341,291,train,HoGuom_00/00292_00009255.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/VN3K/imgs/HoGuom_00/00292_00009255.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_train_calib_2000/raw/00341_pid291_HoGuom_00_00292_00009255.raw,231,392
